Jahr,Profs,StudierendeGesamt,Drittmitteleinnahmen,Zitationen,ExzGefoerdertDummy_U,ExzDreiFLDummy_U,LuFid,EinheitlicheID
2017,12,707,830.0000021714258,150,nicht gefoerdert,nicht gefoerdert,35,86
2018,12,710,1355.446496126058,154,nicht gefoerdert,nicht gefoerdert,35,86
2016,18,893,3441.466489281581,5372,nicht gefoerdert,nicht gefoerdert,12,86
2017,18,898,3591.555414515062,5814,nicht gefoerdert,nicht gefoerdert,12,86
2018,17,898,3972.656915442435,6218,nicht gefoerdert,nicht gefoerdert,12,86
2016,5,238,715.0949942906714,2114,nicht gefoerdert,nicht gefoerdert,21,86
2017,5,249,833.0064163909508,2058,nicht gefoerdert,nicht gefoerdert,21,86
2018,5,236,1698.589541829899,2440,nicht gefoerdert,nicht gefoerdert,21,86
2016,,,,30,nicht gefoerdert,nicht gefoerdert,20,86
2017,,,,27,nicht gefoerdert,nicht gefoerdert,20,86
2018,,,,34,nicht gefoerdert,nicht gefoerdert,20,86
2016,,,,693,nicht gefoerdert,nicht gefoerdert,2,86
2017,,,,647,nicht gefoerdert,nicht gefoerdert,2,86
2018,,,,781,nicht gefoerdert,nicht gefoerdert,2,86
2016,,,,39,nicht gefoerdert,nicht gefoerdert,19,86
2017,,,,35,nicht gefoerdert,nicht gefoerdert,19,86
2018,,,,49,nicht gefoerdert,nicht gefoerdert,19,86
2016,,,,87,nicht gefoerdert,nicht gefoerdert,16,86
2017,,,,109,nicht gefoerdert,nicht gefoerdert,16,86
2018,,,,119,nicht gefoerdert,nicht gefoerdert,16,86
2016,2,46,,,nicht gefoerdert,nicht gefoerdert,26,86
2017,2,45,,,nicht gefoerdert,nicht gefoerdert,26,86
2018,3,49,,,nicht gefoerdert,nicht gefoerdert,26,86
2016,,2391,,106,nicht gefoerdert,nicht gefoerdert,55,86
2017,,2158,,132,nicht gefoerdert,nicht gefoerdert,55,86
2018,,1902,,209,nicht gefoerdert,nicht gefoerdert,55,86
2016,,,,52,nicht gefoerdert,nicht gefoerdert,9,86
2017,,,,56,nicht gefoerdert,nicht gefoerdert,9,86
2018,,,,18,nicht gefoerdert,nicht gefoerdert,9,86
2016,16,3204,34138.2354199257,2648,nicht gefoerdert,nicht gefoerdert,31,86
2017,20,3231,38003.64535396588,3038,nicht gefoerdert,nicht gefoerdert,31,86
2018,20,3060,41616.56539141943,3489,nicht gefoerdert,nicht gefoerdert,31,86
2016,20,1064,12740.89541774789,359,nicht gefoerdert,nicht gefoerdert,15,86
2017,20,1152,10476.91541978835,454,nicht gefoerdert,nicht gefoerdert,15,86
2018,20,1215,11002.82068257446,540,nicht gefoerdert,nicht gefoerdert,15,86
2016,9,838,,196,nicht gefoerdert,nicht gefoerdert,51,86
2017,10,815,,203,nicht gefoerdert,nicht gefoerdert,51,86
2018,10,767,,248,nicht gefoerdert,nicht gefoerdert,51,86
2016,15,1042,3650.889135331983,,nicht gefoerdert,nicht gefoerdert,6,86
2017,14,1068,2435.676204572017,,nicht gefoerdert,nicht gefoerdert,6,86
2018,16,1151,2563.593855655472,,nicht gefoerdert,nicht gefoerdert,6,86
2016,0,,,3,nicht gefoerdert,nicht gefoerdert,40,86
2017,0,,,4,nicht gefoerdert,nicht gefoerdert,40,86
2018,0,,,4,nicht gefoerdert,nicht gefoerdert,40,86
2016,22,978,9176.344091199584,103,nicht gefoerdert,nicht gefoerdert,8,86
2017,24,1000,9940.116972321752,131,nicht gefoerdert,nicht gefoerdert,8,86
2018,24,975,9910.7151718122,155,nicht gefoerdert,nicht gefoerdert,8,86
2016,,,,,nicht gefoerdert,nicht gefoerdert,52,86
2017,,,,,nicht gefoerdert,nicht gefoerdert,52,86
2018,,,,,nicht gefoerdert,nicht gefoerdert,52,86
2016,,186,,,nicht gefoerdert,nicht gefoerdert,29,86
2017,,208,,,nicht gefoerdert,nicht gefoerdert,29,86
2018,,219,,1,nicht gefoerdert,nicht gefoerdert,29,86
2016,,,,,nicht gefoerdert,nicht gefoerdert,11,86
2017,,,,,nicht gefoerdert,nicht gefoerdert,11,86
2018,,,,1,nicht gefoerdert,nicht gefoerdert,11,86
2016,,,,54,nicht gefoerdert,nicht gefoerdert,24,86
2017,,,,94,nicht gefoerdert,nicht gefoerdert,24,86
2018,,,,123,nicht gefoerdert,nicht gefoerdert,24,86
2016,,77,,,nicht gefoerdert,nicht gefoerdert,14,86
2017,,83,,,nicht gefoerdert,nicht gefoerdert,14,86
2018,,84,,,nicht gefoerdert,nicht gefoerdert,14,86
2016,1,76,15.04190007954739,1,nicht gefoerdert,nicht gefoerdert,34,86
2017,1,88,18.62488595555847,1,nicht gefoerdert,nicht gefoerdert,34,86
2018,1,93,17.67115845277779,,nicht gefoerdert,nicht gefoerdert,34,86
2016,,,,3,nicht gefoerdert,nicht gefoerdert,36,88
2017,,,,3,nicht gefoerdert,nicht gefoerdert,36,88
2018,,,,1,nicht gefoerdert,nicht gefoerdert,36,88
2016,,,,1,nicht gefoerdert,nicht gefoerdert,23,88
2017,,,,1,nicht gefoerdert,nicht gefoerdert,23,88
2018,,,,1,nicht gefoerdert,nicht gefoerdert,23,88
2016,,,,,nicht gefoerdert,nicht gefoerdert,10,88
2017,,,,,nicht gefoerdert,nicht gefoerdert,10,88
2018,,,,,nicht gefoerdert,nicht gefoerdert,10,88
2016,,,,,nicht gefoerdert,nicht gefoerdert,22,88
2017,,,,1,nicht gefoerdert,nicht gefoerdert,22,88
2018,,,,1,nicht gefoerdert,nicht gefoerdert,22,88
2016,,,,,nicht gefoerdert,nicht gefoerdert,5,88
2017,,,,1,nicht gefoerdert,nicht gefoerdert,5,88
2018,,,,1,nicht gefoerdert,nicht gefoerdert,5,88
2016,,,,,nicht gefoerdert,nicht gefoerdert,44,88
2017,,,,1,nicht gefoerdert,nicht gefoerdert,44,88
2018,,,,1,nicht gefoerdert,nicht gefoerdert,44,88
2016,,,,,nicht gefoerdert,nicht gefoerdert,45,88
2017,,,,1,nicht gefoerdert,nicht gefoerdert,45,88
2018,,,,1,nicht gefoerdert,nicht gefoerdert,45,88
2016,,,,,nicht gefoerdert,nicht gefoerdert,7,88
2017,,,,1,nicht gefoerdert,nicht gefoerdert,7,88
2018,,,,1,nicht gefoerdert,nicht gefoerdert,7,88
2016,,,,2,nicht gefoerdert,nicht gefoerdert,39,88
2017,,,,2,nicht gefoerdert,nicht gefoerdert,39,88
2018,,,,3,nicht gefoerdert,nicht gefoerdert,39,88
2016,,,,13,nicht gefoerdert,nicht gefoerdert,17,88
2017,,,,10,nicht gefoerdert,nicht gefoerdert,17,88
2018,,,,12,nicht gefoerdert,nicht gefoerdert,17,88
2016,,,,,nicht gefoerdert,nicht gefoerdert,49,88
2017,,,,1,nicht gefoerdert,nicht gefoerdert,49,88
2018,,,,,nicht gefoerdert,nicht gefoerdert,49,88
2016,,,,20,nicht gefoerdert,nicht gefoerdert,38,88
2017,,,,33,nicht gefoerdert,nicht gefoerdert,38,88
2018,,,,24,nicht gefoerdert,nicht gefoerdert,38,88
2016,,,,1,nicht gefoerdert,nicht gefoerdert,48,88
2017,,,,1,nicht gefoerdert,nicht gefoerdert,48,88
2018,,,,,nicht gefoerdert,nicht gefoerdert,48,88
2016,,,,,nicht gefoerdert,nicht gefoerdert,42,88
2017,,,,,nicht gefoerdert,nicht gefoerdert,42,88
2018,,,,,nicht gefoerdert,nicht gefoerdert,42,88
2016,,,,1,nicht gefoerdert,nicht gefoerdert,53,88
2017,,,,,nicht gefoerdert,nicht gefoerdert,53,88
2018,,,,,nicht gefoerdert,nicht gefoerdert,53,88
2016,9,483,104.6936702827345,60,nicht gefoerdert,nicht gefoerdert,56,88
2017,10,455,50.1143655276952,64,nicht gefoerdert,nicht gefoerdert,56,88
2018,10,400,65.69734783221382,80,nicht gefoerdert,nicht gefoerdert,56,88
2016,,376,,,nicht gefoerdert,nicht gefoerdert,54,88
2017,,371,,,nicht gefoerdert,nicht gefoerdert,54,88
2018,,316,,,nicht gefoerdert,nicht gefoerdert,54,88
2016,,,,,nicht gefoerdert,nicht gefoerdert,33,88
2017,,2,,,nicht gefoerdert,nicht gefoerdert,33,88
2018,,21,,,nicht gefoerdert,nicht gefoerdert,33,88
2016,6,13,26.04655579952338,138,nicht gefoerdert,nicht gefoerdert,32,88
2017,6,8,116.6733779191502,119,nicht gefoerdert,nicht gefoerdert,32,88
2018,7,3,455.0702618471162,136,nicht gefoerdert,nicht gefoerdert,32,88
2016,8,317,683.4720774445211,65,nicht gefoerdert,nicht gefoerdert,25,88
2017,8,327,1124.917689009583,81,nicht gefoerdert,nicht gefoerdert,25,88
2018,7,346,1119.161645177371,109,nicht gefoerdert,nicht gefoerdert,25,88
2016,,44,0,1771,nicht gefoerdert,nicht gefoerdert,37,88
2017,,43,,1659,nicht gefoerdert,nicht gefoerdert,37,88
2018,,48,,1775,nicht gefoerdert,nicht gefoerdert,37,88
2016,5,186,1699.286831918353,2035,nicht gefoerdert,nicht gefoerdert,13,88
2017,6,179,891.5910083210265,1851,nicht gefoerdert,nicht gefoerdert,13,88
2018,6,164,684.8788876536298,1817,nicht gefoerdert,nicht gefoerdert,13,88
2016,,,,,nicht gefoerdert,nicht gefoerdert,35,88
2017,,,,2,nicht gefoerdert,nicht gefoerdert,35,88
2018,,,,8,nicht gefoerdert,nicht gefoerdert,35,88
2016,,,,72,nicht gefoerdert,nicht gefoerdert,12,88
2017,,,,79,nicht gefoerdert,nicht gefoerdert,12,88
2018,,,,117,nicht gefoerdert,nicht gefoerdert,12,88
2016,,149,,810,nicht gefoerdert,nicht gefoerdert,21,88
2017,,121,,937,nicht gefoerdert,nicht gefoerdert,21,88
2018,,93,,978,nicht gefoerdert,nicht gefoerdert,21,88
2016,,,,2,nicht gefoerdert,nicht gefoerdert,20,88
2017,,,,3,nicht gefoerdert,nicht gefoerdert,20,88
2018,,,,2,nicht gefoerdert,nicht gefoerdert,20,88
2016,,,,22,nicht gefoerdert,nicht gefoerdert,2,88
2017,,,,25,nicht gefoerdert,nicht gefoerdert,2,88
2018,,,,17,nicht gefoerdert,nicht gefoerdert,2,88
2016,,,,15,nicht gefoerdert,nicht gefoerdert,19,88
2017,,,,8,nicht gefoerdert,nicht gefoerdert,19,88
2018,,,,11,nicht gefoerdert,nicht gefoerdert,19,88
2016,,,,4,nicht gefoerdert,nicht gefoerdert,16,88
2017,,,,2,nicht gefoerdert,nicht gefoerdert,16,88
2018,,,,3,nicht gefoerdert,nicht gefoerdert,16,88
2016,30,27,7845.473986841764,,nicht gefoerdert,nicht gefoerdert,26,88
2017,30,18,7740.888394318804,,nicht gefoerdert,nicht gefoerdert,26,88
2018,25,7,7731.256075035348,,nicht gefoerdert,nicht gefoerdert,26,88
2016,,710,,12,nicht gefoerdert,nicht gefoerdert,55,88
2017,,609,,15,nicht gefoerdert,nicht gefoerdert,55,88
2018,,515,,22,nicht gefoerdert,nicht gefoerdert,55,88
2016,,493,,131,nicht gefoerdert,nicht gefoerdert,9,88
2017,,428,,117,nicht gefoerdert,nicht gefoerdert,9,88
2018,,401,,143,nicht gefoerdert,nicht gefoerdert,9,88
2016,18,1271,4172.463755942888,2654,nicht gefoerdert,nicht gefoerdert,31,88
2017,18,1237,4277.813268063205,2907,nicht gefoerdert,nicht gefoerdert,31,88
2018,14,1099,4901.244878301664,3272,nicht gefoerdert,nicht gefoerdert,31,88
2016,,0,,80,nicht gefoerdert,nicht gefoerdert,15,88
2017,,0,,79,nicht gefoerdert,nicht gefoerdert,15,88
2018,,0,,116,nicht gefoerdert,nicht gefoerdert,15,88
2016,,,,9,nicht gefoerdert,nicht gefoerdert,51,88
2017,,,,12,nicht gefoerdert,nicht gefoerdert,51,88
2018,,,,7,nicht gefoerdert,nicht gefoerdert,51,88
2016,,,,3,nicht gefoerdert,nicht gefoerdert,40,88
2017,,,,1,nicht gefoerdert,nicht gefoerdert,40,88
2018,,,,1,nicht gefoerdert,nicht gefoerdert,40,88
2016,,,,50,nicht gefoerdert,nicht gefoerdert,8,88
2017,,,,48,nicht gefoerdert,nicht gefoerdert,8,88
2018,,,,67,nicht gefoerdert,nicht gefoerdert,8,88
2016,,,,,nicht gefoerdert,nicht gefoerdert,11,88
2017,,,,,nicht gefoerdert,nicht gefoerdert,11,88
2018,,,,,nicht gefoerdert,nicht gefoerdert,11,88
2016,,,,10,nicht gefoerdert,nicht gefoerdert,24,88
2017,,,,7,nicht gefoerdert,nicht gefoerdert,24,88
2018,,,,12,nicht gefoerdert,nicht gefoerdert,24,88
2016,,54,,,gefoerdert,nicht gefoerdert,50,70
2017,0,61,,,gefoerdert,nicht gefoerdert,50,70
2018,1,60,,,gefoerdert,nicht gefoerdert,50,70
2016,1,85,49.47951474520158,2,gefoerdert,nicht gefoerdert,18,70
2017,1,97,24.00274529586823,2,gefoerdert,nicht gefoerdert,18,70
2018,1,93,4.09226799362846,1,gefoerdert,nicht gefoerdert,18,70
2016,,28,0,2,gefoerdert,nicht gefoerdert,27,70
2017,,20,,2,gefoerdert,nicht gefoerdert,27,70
2018,,17,,1,gefoerdert,nicht gefoerdert,27,70
2016,11,273,393.5521301315349,11,gefoerdert,nicht gefoerdert,36,70
2017,9,286,688.4474129958857,12,gefoerdert,nicht gefoerdert,36,70
2018,9,341,752.7850111720974,13,gefoerdert,nicht gefoerdert,36,70
2016,7,429,637.4375895158857,11,gefoerdert,nicht gefoerdert,23,70
2017,6,404,972.3293516611228,19,gefoerdert,nicht gefoerdert,23,70
2018,6,417,929.6547326692742,18,gefoerdert,nicht gefoerdert,23,70
2016,,,,20,gefoerdert,nicht gefoerdert,10,70
2017,,,,21,gefoerdert,nicht gefoerdert,10,70
2018,,,,25,gefoerdert,nicht gefoerdert,10,70
2016,,80,,1,gefoerdert,nicht gefoerdert,3,70
2017,,91,,,gefoerdert,nicht gefoerdert,3,70
2018,,99,,2,gefoerdert,nicht gefoerdert,3,70
2016,,,,,gefoerdert,nicht gefoerdert,4,70
2017,,,,,gefoerdert,nicht gefoerdert,4,70
2018,,,,,gefoerdert,nicht gefoerdert,4,70
2016,8,606,330.0055817937293,9,gefoerdert,nicht gefoerdert,22,70
2017,8,597,239.5571807095324,16,gefoerdert,nicht gefoerdert,22,70
2018,8,595,258.4580865129697,21,gefoerdert,nicht gefoerdert,22,70
2016,5,504,110.2420870735559,9,gefoerdert,nicht gefoerdert,5,70
2017,5,513,49.10246908896305,16,gefoerdert,nicht gefoerdert,5,70
2018,5,546,162.2520545087074,21,gefoerdert,nicht gefoerdert,5,70
2016,3,134,2.467411634235274,9,gefoerdert,nicht gefoerdert,44,70
2017,3,150,19.1097887728111,16,gefoerdert,nicht gefoerdert,44,70
2018,4,154,0,21,gefoerdert,nicht gefoerdert,44,70
2016,,,,9,gefoerdert,nicht gefoerdert,45,70
2017,,,,16,gefoerdert,nicht gefoerdert,45,70
2018,,,,21,gefoerdert,nicht gefoerdert,45,70
2016,,45,,9,gefoerdert,nicht gefoerdert,7,70
2017,,45,,16,gefoerdert,nicht gefoerdert,7,70
2018,,65,,21,gefoerdert,nicht gefoerdert,7,70
2016,,,,6,gefoerdert,nicht gefoerdert,28,70
2017,,,,4,gefoerdert,nicht gefoerdert,28,70
2018,,,,6,gefoerdert,nicht gefoerdert,28,70
2016,3,0,,74,gefoerdert,nicht gefoerdert,39,70
2017,4,0,,115,gefoerdert,nicht gefoerdert,39,70
2018,3,0,,107,gefoerdert,nicht gefoerdert,39,70
2016,15,1091,869.15920826451,62,gefoerdert,nicht gefoerdert,17,70
2017,16,1150,1045.106153069491,79,gefoerdert,nicht gefoerdert,17,70
2018,15,1514,1593.992350604269,87,gefoerdert,nicht gefoerdert,17,70
2016,,,,,gefoerdert,nicht gefoerdert,46,70
2017,,,,,gefoerdert,nicht gefoerdert,46,70
2018,,,,,gefoerdert,nicht gefoerdert,46,70
2016,3,156,377.3137665932683,16,gefoerdert,nicht gefoerdert,49,70
2017,4,145,134.455632847983,19,gefoerdert,nicht gefoerdert,49,70
2018,4,150,185.1504193099358,18,gefoerdert,nicht gefoerdert,49,70
2016,,38,,,gefoerdert,nicht gefoerdert,41,70
2017,,35,,,gefoerdert,nicht gefoerdert,41,70
2018,,44,,,gefoerdert,nicht gefoerdert,41,70
2016,,,,,gefoerdert,nicht gefoerdert,43,70
2017,,,,,gefoerdert,nicht gefoerdert,43,70
2018,,,,,gefoerdert,nicht gefoerdert,43,70
2016,6,777,493.5921610030473,149,gefoerdert,nicht gefoerdert,38,70
2017,6,799,545.1317286802389,164,gefoerdert,nicht gefoerdert,38,70
2018,6,613,604.1630800109983,225,gefoerdert,nicht gefoerdert,38,70
2016,7,569,445.0484120978194,54,gefoerdert,nicht gefoerdert,48,70
2017,6,624,344.0686057234948,57,gefoerdert,nicht gefoerdert,48,70
2018,6,840,193.9478011841611,68,gefoerdert,nicht gefoerdert,48,70
2016,,,,2,gefoerdert,nicht gefoerdert,47,70
2017,,,,2,gefoerdert,nicht gefoerdert,47,70
2018,,,,3,gefoerdert,nicht gefoerdert,47,70
2016,20,2151,337.0661104826783,3,gefoerdert,nicht gefoerdert,42,70
2017,20,2195,589.1921312565605,12,gefoerdert,nicht gefoerdert,42,70
2018,20,2222,548.4384804812483,8,gefoerdert,nicht gefoerdert,42,70
2016,,,,42,gefoerdert,nicht gefoerdert,53,70
2017,,,,44,gefoerdert,nicht gefoerdert,53,70
2018,,,,44,gefoerdert,nicht gefoerdert,53,70
2016,28,2508,2698.229002794609,640,gefoerdert,nicht gefoerdert,56,70
2017,23,2591,3239.398087016885,739,gefoerdert,nicht gefoerdert,56,70
2018,23,2580,2985.14969284134,851,gefoerdert,nicht gefoerdert,56,70
2016,,778,,,gefoerdert,nicht gefoerdert,54,70
2017,,787,,,gefoerdert,nicht gefoerdert,54,70
2018,,782,,,gefoerdert,nicht gefoerdert,54,70
2016,,494,,,gefoerdert,nicht gefoerdert,33,70
2017,0,503,,,gefoerdert,nicht gefoerdert,33,70
2018,0,520,,,gefoerdert,nicht gefoerdert,33,70
2016,21,869,1339.137810690127,1167,gefoerdert,nicht gefoerdert,32,70
2017,23,872,1227.337584966277,1260,gefoerdert,nicht gefoerdert,32,70
2018,21,905,1035.624190252091,1341,gefoerdert,nicht gefoerdert,32,70
2016,14,1464,3967.475649289268,385,gefoerdert,nicht gefoerdert,25,70
2017,18,1648,5032.579929431575,386,gefoerdert,nicht gefoerdert,25,70
2018,16,1732,5342.126964558255,410,gefoerdert,nicht gefoerdert,25,70
2016,29,701,9985.01512960495,9672,gefoerdert,nicht gefoerdert,37,70
2017,29,776,11965.92038022105,11547,gefoerdert,nicht gefoerdert,37,70
2018,29,881,12408.02845272196,14762,gefoerdert,nicht gefoerdert,37,70
2016,18,900,4143.848383360071,4820,gefoerdert,nicht gefoerdert,13,70
2017,18,894,5699.051223983604,5129,gefoerdert,nicht gefoerdert,13,70
2018,18,883,4849.437490422462,5405,gefoerdert,nicht gefoerdert,13,70
2016,,,,78,gefoerdert,nicht gefoerdert,35,70
2017,,,,86,gefoerdert,nicht gefoerdert,35,70
2018,,,,106,gefoerdert,nicht gefoerdert,35,70
2016,12,534,1483.070757024769,3835,gefoerdert,nicht gefoerdert,12,70
2017,11,590,1990.39989013263,3926,gefoerdert,nicht gefoerdert,12,70
2018,11,639,967.2059075312487,3930,gefoerdert,nicht gefoerdert,12,70
2016,10,466,3435.373430331852,3065,gefoerdert,nicht gefoerdert,21,70
2017,10,424,4229.127204766307,3783,gefoerdert,nicht gefoerdert,21,70
2018,11,454,4892.73353608049,4368,gefoerdert,nicht gefoerdert,21,70
2016,7,348,453.5893843042464,115,gefoerdert,nicht gefoerdert,20,70
2017,6,381,575.5635895432642,163,gefoerdert,nicht gefoerdert,20,70
2018,7,384,1019.128363948316,145,gefoerdert,nicht gefoerdert,20,70
2016,,,,,gefoerdert,nicht gefoerdert,1,70
2017,,,,,gefoerdert,nicht gefoerdert,1,70
2018,,,,,gefoerdert,nicht gefoerdert,1,70
2016,8,515,,,gefoerdert,nicht gefoerdert,30,70
2017,8,519,,,gefoerdert,nicht gefoerdert,30,70
2018,8,533,,,gefoerdert,nicht gefoerdert,30,70
2016,10,596,3363.48424563054,896,gefoerdert,nicht gefoerdert,2,70
2017,9,598,2366.843513946461,928,gefoerdert,nicht gefoerdert,2,70
2018,9,568,3434.384285053301,1204,gefoerdert,nicht gefoerdert,2,70
2016,,,,116,gefoerdert,nicht gefoerdert,19,70
2017,,,,114,gefoerdert,nicht gefoerdert,19,70
2018,,,,153,gefoerdert,nicht gefoerdert,19,70
2016,1,210,430.4348112383765,149,gefoerdert,nicht gefoerdert,16,70
2017,0,204,108.7996333565045,149,gefoerdert,nicht gefoerdert,16,70
2018,0,237,967.3972130889573,161,gefoerdert,nicht gefoerdert,16,70
2016,0,647,68.03631204844278,,gefoerdert,nicht gefoerdert,26,70
2017,0,711,36.64684382632361,,gefoerdert,nicht gefoerdert,26,70
2018,0,840,13.44319953318282,,gefoerdert,nicht gefoerdert,26,70
2016,,,,172,gefoerdert,nicht gefoerdert,55,70
2017,,,,205,gefoerdert,nicht gefoerdert,55,70
2018,,,,247,gefoerdert,nicht gefoerdert,55,70
2016,,,,43,gefoerdert,nicht gefoerdert,9,70
2017,,,,78,gefoerdert,nicht gefoerdert,9,70
2018,,,,70,gefoerdert,nicht gefoerdert,9,70
2016,19,3348,36670.10736456821,4761,gefoerdert,nicht gefoerdert,31,70
2017,19,3553,33846.45185016056,5318,gefoerdert,nicht gefoerdert,31,70
2018,19,3241,34688.59784300895,6057,gefoerdert,nicht gefoerdert,31,70
2016,16,1279,9947.599328571909,431,gefoerdert,nicht gefoerdert,15,70
2017,17,1434,8406.904912738661,562,gefoerdert,nicht gefoerdert,15,70
2018,16,1457,8907.72119390811,777,gefoerdert,nicht gefoerdert,15,70
2016,,,,54,gefoerdert,nicht gefoerdert,51,70
2017,,,,82,gefoerdert,nicht gefoerdert,51,70
2018,,,,122,gefoerdert,nicht gefoerdert,51,70
2016,16,702,246.7141604105295,1,gefoerdert,nicht gefoerdert,6,70
2017,17,740,251.7310139710708,,gefoerdert,nicht gefoerdert,6,70
2018,16,769,470.4266189381111,7,gefoerdert,nicht gefoerdert,6,70
2016,5,,1175.799776411758,63,gefoerdert,nicht gefoerdert,40,70
2017,5,,1608.751134586002,77,gefoerdert,nicht gefoerdert,40,70
2018,5,,1670.828845719168,113,gefoerdert,nicht gefoerdert,40,70
2016,16,1310,7820.681665498185,61,gefoerdert,nicht gefoerdert,8,70
2017,17,1282,8609.554586785676,72,gefoerdert,nicht gefoerdert,8,70
2018,17,1619,10021.81192548356,140,gefoerdert,nicht gefoerdert,8,70
2016,7,173,3139.963728742043,,gefoerdert,nicht gefoerdert,52,70
2017,7,187,3413.986331442835,,gefoerdert,nicht gefoerdert,52,70
2018,8,285,4058.117408058191,,gefoerdert,nicht gefoerdert,52,70
2016,1,0,.0270018614183985,,gefoerdert,nicht gefoerdert,29,70
2017,1,,0,,gefoerdert,nicht gefoerdert,29,70
2018,1,,0,,gefoerdert,nicht gefoerdert,29,70
2016,,,,,gefoerdert,nicht gefoerdert,11,70
2017,,,,,gefoerdert,nicht gefoerdert,11,70
2018,,,,,gefoerdert,nicht gefoerdert,11,70
2016,,,,53,gefoerdert,nicht gefoerdert,24,70
2017,,,,73,gefoerdert,nicht gefoerdert,24,70
2018,,,,80,gefoerdert,nicht gefoerdert,24,70
2016,,54,,,gefoerdert,nicht gefoerdert,14,70
2017,,63,,,gefoerdert,nicht gefoerdert,14,70
2018,,65,,,gefoerdert,nicht gefoerdert,14,70
2016,,259,,,gefoerdert,nicht gefoerdert,34,70
2017,,266,,,gefoerdert,nicht gefoerdert,34,70
2018,,273,,1,gefoerdert,nicht gefoerdert,34,70
2016,0,449,62.31750544643629,,gefoerdert,in 3 Linien gefoerdert,50,81
2017,0,432,60.46020144386947,,gefoerdert,in 3 Linien gefoerdert,50,81
2018,0,464,91.15585733984088,,gefoerdert,in 3 Linien gefoerdert,50,81
2016,,,,1,gefoerdert,in 3 Linien gefoerdert,18,81
2017,,,,1,gefoerdert,in 3 Linien gefoerdert,18,81
2018,1,,,2,gefoerdert,in 3 Linien gefoerdert,18,81
2016,3,104,93.32029601237228,1,gefoerdert,in 3 Linien gefoerdert,27,81
2017,4,121,90.53888346419696,1,gefoerdert,in 3 Linien gefoerdert,27,81
2018,3,77,66.15833499177262,2,gefoerdert,in 3 Linien gefoerdert,27,81
2016,3,10,.0996275612354148,19,gefoerdert,in 3 Linien gefoerdert,36,81
2017,3,5,.0960658707354709,44,gefoerdert,in 3 Linien gefoerdert,36,81
2018,3,3,0,32,gefoerdert,in 3 Linien gefoerdert,36,81
2016,5,240,64.05866256602826,16,gefoerdert,in 3 Linien gefoerdert,23,81
2017,7,241,62.14913160969589,27,gefoerdert,in 3 Linien gefoerdert,23,81
2018,9,145,221.2026317601623,40,gefoerdert,in 3 Linien gefoerdert,23,81
2016,,,,17,gefoerdert,in 3 Linien gefoerdert,10,81
2017,,,,17,gefoerdert,in 3 Linien gefoerdert,10,81
2018,,,,23,gefoerdert,in 3 Linien gefoerdert,10,81
2016,,417,0,,gefoerdert,in 3 Linien gefoerdert,3,81
2017,,418,0,,gefoerdert,in 3 Linien gefoerdert,3,81
2018,,442,691.7873876676724,1,gefoerdert,in 3 Linien gefoerdert,3,81
2016,,,,,gefoerdert,in 3 Linien gefoerdert,4,81
2017,,,,,gefoerdert,in 3 Linien gefoerdert,4,81
2018,,,,,gefoerdert,in 3 Linien gefoerdert,4,81
2016,9,489,1839.102462545379,22,gefoerdert,in 3 Linien gefoerdert,22,81
2017,9,469,1784.286345324495,21,gefoerdert,in 3 Linien gefoerdert,22,81
2018,9,592,696.4952156067432,12,gefoerdert,in 3 Linien gefoerdert,22,81
2016,5,343,125.7225334883014,22,gefoerdert,in 3 Linien gefoerdert,5,81
2017,5,366,121.9743761702322,21,gefoerdert,in 3 Linien gefoerdert,5,81
2018,5,348,279.7856944715323,12,gefoerdert,in 3 Linien gefoerdert,5,81
2016,3,160,41.42830491421244,22,gefoerdert,in 3 Linien gefoerdert,44,81
2017,3,125,40.19304643418538,21,gefoerdert,in 3 Linien gefoerdert,44,81
2018,3,39,18.4331790030128,12,gefoerdert,in 3 Linien gefoerdert,44,81
2016,,,,22,gefoerdert,in 3 Linien gefoerdert,45,81
2017,,,,21,gefoerdert,in 3 Linien gefoerdert,45,81
2018,,,,12,gefoerdert,in 3 Linien gefoerdert,45,81
2016,,,,22,gefoerdert,in 3 Linien gefoerdert,7,81
